,Book Author,Book Owner,Book Title,Publication Year
2308,George Pattullo,Ernest Hemingway,Tight lines!,1938
2309,Elliot Paul,Ernest Hemingway,Fracas in the foothills: a Homer Evans western murder mystery and open space adventure,1940
2310,Louis Paul,Ernest Hemingway,The pumpkin coach,1935
2311,George Rawlinson,Ernest Hemingway,Ancient history; from the earliest times to the fall of the Western empire,1900
2312,Clayton Rawson,Ernest Hemingway,The headless lady,1940
2313,Maurice Raynal,Ernest Hemingway,Anthologie de la peinture en France de 1906 à nos jours,1927
2314,Charles Reade,Ernest Hemingway,The cloister and the hearth: a tale of the Middle Ages,1932
2315,[N.auth],Ernest Hemingway,"A record of the war: the third quarter, March-May 1940, also including the collapse of France",1940
2316,Chester Albert Reed,Ernest Hemingway,Bird guide. Part 2: Land birds east of the Rockies,1909
2317,Drew Pearson,Ernest Hemingway,The American diplomatic game,1935
2318,Sir Alfred Edward Pease,Ernest Hemingway,The book of the lion,1914
2319,Roderick Peattie,Ernest Hemingway,Geography in human destiny,1941
2320,[N.auth],Ernest Hemingway,Les pêches sportives,1929
2321,Edgar Allison Peers,Ernest Hemingway,Spain: a companion to Spanish travel,1930
2322,Edgar Allison Peers,Ernest Hemingway,"The Spanish tragedy, 1930-1936: dictatorship, republic, chaos",1936
2323,Alfredo Peña Martín,Ernest Hemingway,"Tratado de las aves insectívoras cuya caza está prohibida en todo tiempo en España, por ser beneficiosas para la agricultura, y de las que pueden cazarse desde 1 de septiembre hasta 31 de enero",1905
2324,Arthur Blayney Percival,Ernest Hemingway,A game ranger on safari,1928
2325,Arthur Blayney Percival,Ernest Hemingway,A game ranger's note book,1927
2326,J. Stanley Reeve,Ernest Hemingway,Foxhunting formalities,1929
2327,Arrumi El Tebib,Ernest Hemingway,"Pérdida y reconquista de Teruel: Batalla del Alfambra, noviembre del 37 a febrero del 38",1939
2328,Venacio Pérez,Ernest Hemingway,"Appleton correspondencia comercial, en español e ingles; Spanish and English commercial correspondence",1929
2329,Gustav Regler,Ernest Hemingway,The great crusade,1940
2330,Benito Pérez Galdós,Ernest Hemingway,Obras completas,1941
2331,Gustav Regler,Ernest Hemingway,La passion de Joss Fritz: roman,1937
2332,Alejandro Pérez Lugín,Ernest Hemingway,Currito de la Cruz: novela,1929
2333,Alejandro Pérez Lugín,Ernest Hemingway,Shadows of the sun,1934
2334,Alejandro [Don Pio] Pérez Lugín,Ernest Hemingway,"Ki ki ri ki!!! Los ""Gallos"": sus rivals y ""su"" prensa",1919
2335,Alejandro [Don Pio] Pérez Lugín,Ernest Hemingway,"El torero artista, Rafael Gómez [Gallito]: Apuntes para la historia",1911
2336,G. de Pernau,Ernest Hemingway,"Pour réussir du tir aux pigeons: education, entraînement, conseils",1913
2337,Houston Peterson,Ernest Hemingway,The melody of chaos,1931
2338,Roger Tory Peterson,Ernest Hemingway,A field guide to western birds,1941
2339,Petronius Arbiter,Ernest Hemingway,The complete works of Gaius Petronius,1932
2340,Joseph Peyré,Ernest Hemingway,De cape et d'épée,1938
2341,Joseph Peyré,Ernest Hemingway,Sang et lumières,1935
2342,Joseph Peyré,Ernest Hemingway,Sang et lumières,1935
2343,Robert Henry Pfeiffer,Ernest Hemingway,Introduction to the Old Testament,1941
2344,Henry Albert Phillips,Ernest Hemingway,Germany today and tomorrow,1936
2345,John Sanburn Phillips,Ernest Hemingway,The Players: occasional pieces,1935
2346,Lasalle Corbell Pickett,Ernest Hemingway,The bugles of Gettysburg,1913
2347,Harry Pidgeon,Ernest Hemingway,"Around the world single-handed: the cruise of the ""Islander""",1932
2348,Jean de Pierrefeu,Ernest Hemingway,Plutarque a menti,1923
2349,Robert Pigot,Ernest Hemingway,Twenty-five years big game hunting,1928
2350,James Pike,Ernest Hemingway,Scout and ranger; being the personal adventures of James Pike of the Texas Rangers in 1859-60,1932
2351,Oliver Ramsay Pilat,Ernest Hemingway,The mate takes her home,1939
2352,Gifford Pinchot,Ernest Hemingway,Just fishing talk,1936
2353,Mrs. Kathrene Sutherland Gedney Pinkerton,Ernest Hemingway,Three's a crew,1940
2354,Mrs. Kathrene Sutherland Gedney Pinkerton,Ernest Hemingway,Wilderness wife,1939
2355,John Michael Pittaro,Ernest Hemingway,Spanish sight translations,1923
2356,Enrique Pizzi de Porras,Ernest Hemingway,Cinco días en México,1939
2357,Juan Manuel Planas y Sáinz,Ernest Hemingway,La corriente del Golfo,1920
2358,Juan Manuel Planas y Sáinz,Ernest Hemingway,Flor de manigua: novela,1926
2359,Hans Pochhammer,Ernest Hemingway,La dernière croisizère de l’admiral Von Spee: Souvenirs de l’escadre de croiseurs,1929
2360,Morris Edmund Speare,Ernest Hemingway,"The pocket book of short stories: American, English, and continental masterpieces",1941
2361,Morris Edmund Speare,Ernest Hemingway,"The pocket book of short stories: American, English, and continental masterpieces",1941
2362,Morris Edmund Speare,Ernest Hemingway,The pocket book of verse: great English and American poems,1940
2363,Hugh Bertie Campbell Pollard,Ernest Hemingway,"Game birds: rearing, preservation and shooting",1929
2364,Hugh Bertie Campbell Pollard,Ernest Hemingway,The gun room guide,1930
2365,Hugh Bertie Campbell Pollard,Ernest Hemingway,"Wildfowl & waders: nature & sport in the coastlands, depicted by the late Frank Southgate, R. B. A.",1928
2366,Marco Polo,Ernest Hemingway,"The travels of Marco Polo, the Venetian",1926
2367,Thomas Polsky,Ernest Hemingway,Curtains for the judge,1939
2368,Gontran de Poncins,Ernest Hemingway,Kabloona,1941
2369,Alexander Pope,Ernest Hemingway,Complete poetical works,1903
2370,Clifford Hillhouse Pope,Ernest Hemingway,Turtles of the United States & Canada,1939
2371,Jennie Barnes Pope,Ernest Hemingway,Brief biographies in modern history,1930
2372,Katherine Anne Porter,Ernest Hemingway,"Pale horse, pale rider: three short novels",1939
2373,Donald Portway,Ernest Hemingway,Military science today,1940
2374,Ezra Pound,Ernest Hemingway,Antheil and the treatise on harmony,1924
2375,Ezra Pound,Ernest Hemingway,"A draft of XVI Cantos of Ezra Pound for the beginning of a poem of some length, now first made into a book with initials",1925
2376,Ezra Pound,Ernest Hemingway,A draft of XXX cantos,1933
2377,Ezra Pound,Ernest Hemingway,Gaudier-Brzeska: a memoir,1916
2378,Ezra Pound,Ernest Hemingway,Guide to kulchur,1938
2379,Ezra Pound,Ernest Hemingway,Guide to kulchur,1938
2380,Ezra Pound,Ernest Hemingway,"Personæ: the collected poems, including Ripostes, Lustra, Homage to Sextus Propertius, H.S. Mauberley",1926
2381,Ezra Pound,Ernest Hemingway,"Personæ: the collected poems, including Ripostes, Lustra, Homage to Sextus Propertius, H.S. Mauberley",1926
2382,Ezra Pound,Ernest Hemingway,Profile: an anthology collected in MCMXXXII,1932
2383,Ezra Pound,Ernest Hemingway,Selected poems,1933
2384,Ezra Pound,Ernest Hemingway,Selected poems,1928
2385,Ezra Pound,Ernest Hemingway,Umbra: the early poems of Ezra Pound,1920
2386,Ezra Pound,Ernest Hemingway,Active anthology,1933
2387,Ezra Pound,Ernest Hemingway,The exile,1927
2388,Ezra Pound,Ernest Hemingway,The exile,1927
2389,Guy de Pourtalès,Ernest Hemingway,Nietzsche en Italie,1929
2390,Dawn Powell,Ernest Hemingway,Angels on toast,1940
2391,Dawn Powell,Ernest Hemingway,The happy island,1938
2392,Dawn Powell,Ernest Hemingway,"Turn, magic wheel",1936
2393,Attilio Loyola,Ernest Hemingway,The captivity of the Italians in Austria: impressions and recollections of my captivity,1918
2394,Archibald MacLeish,Ernest Hemingway,Conquistador,1933
2395,Thomas Mann,Ernest Hemingway,The magic mountain,1932
2396,José Martín Blázquez,Ernest Hemingway,Guerre civile totale,1938
2397,W. Somerset Maugham,Ernest Hemingway,The narrow corner,1932
2398,Italy.,Ernest Hemingway,Report of the Department of Military Affairs : January to July 1918,1918
2399,Quentin James Reynolds,Ernest Hemingway,The wounded don't cry,1941
2400,Walter Adolphe Roberts,Ernest Hemingway,The Caribbean: the story of our sea of destiny,1940
2401,Donald Thompson Carlisle,Ernest Hemingway,"The ordeal of Oliver Airedale; or, to the dogs and back: a satire with teeth in it",1941
2402,Sheldon Cheney,Ernest Hemingway,The story of modern art,1941
2403,Marquis W. Childs,Ernest Hemingway,This is democracy : collective bargaining in Scandinavia,1938
2404,Louis Henry Cohn,Ernest Hemingway,A bibliography of the works of Ernest Hemingway,1931
2405,Eric Cooper,Ernest Hemingway,Sea fishing,1934
2406,Malcolm Cowley,Ernest Hemingway,After the genteel tradition; American writers since 1910,1937
2407,John D. Craig,Ernest Hemingway,Danger is my business,1938
2408,A. J. Cronin,Ernest Hemingway,The keys of the kingdom,1941
2409,Nikola_ Ivanovich Bukharin,Ernest Hemingway,"Report of court proceedings in the case of the anti-soviet ""bloc of Rights and Trotskyites,"" heard before the...",1938
2410,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2411,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2412,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2413,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2414,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2415,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2416,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2417,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2418,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
2419,Edwyn Sandys,Ernest Hemingway,Upland game birds,1902
2420,Leonard Cutler Sanford,Ernest Hemingway,The water-fowl family,1924
2421,John Cowper Powys,Ernest Hemingway,Dorothy M. Richardson,1931
2422,Llewelyn Powys,Ernest Hemingway,Skin for skin,1926
2423,Fletcher Pratt,Ernest Hemingway,America and total war,1941
2424,Fletcher Pratt,Ernest Hemingway,Sea power and today's war,1929
2425,T. S. Eliot,Ernest Hemingway,"Collected poems, 1909-1935",1936
2426,Joseph Lincoln Steffens,Ernest Hemingway,The autobiography of Lincoln Steffens,1931
2427,Joseph Lincoln Steffens,Ernest Hemingway,The autobiography of Lincoln Steffens,1931
2428,Paul Williams Thompson,Ernest Hemingway,Modern battle: units in action in the second world war,1941
2429,United States Hydrographic Office,Ernest Hemingway,Azimuths of the sun for latitudes extending to 70 degrees from the equator,1934
2430,United States Hydrographic Office,Ernest Hemingway,"Tables of computed altitude and Azimuth, latitudes 200 to 290 inclusive",1941
2431,United States War Department,Ernest Hemingway,"Conventional signs, military symbols, and abbreviations",1941
2432,Paul Valéry,Ernest Hemingway,"Mer, marines, marins: Documents commentés par Georges Dupuy",1930
2433,Margit Varga,Ernest Hemingway,Waldo Peirce,1941
2434,Pierre Véry,Ernest Hemingway,M. Malbrough est mort,1937
2435,Evelyn Waugh,Ernest Hemingway,A handful of dust,1934
2436,Henry Williamson,Ernest Hemingway,Salar the salmon,1936
2437,Alexander Woollcott,Ernest Hemingway,Woollcott's second reader,1937
2438,Joseph Gaither Pratt,Ernest Hemingway,Extra-sensory perception after sixty years: a critical appraisal of the research in extra-sensory perception,1940
2439,Theodore Pratt,Ernest Hemingway,Big blow,1936
2440,Armand Praviel,Ernest Hemingway,Notre-Dame de Praslin,1926
2441,Mario Praz,Ernest Hemingway,Unromantic Spain,1929
2442,John Hyde Preston,Ernest Hemingway,"Revolution, 1776",1933
2443,Jean Prévost,Ernest Hemingway,Les frères Bouquinquant,1930
2444,Jean Prévost,Ernest Hemingway,Les frères Bouquinquant,1930
2445,Alice [Kiki] Prin,Ernest Hemingway,Kiki's memoirs,1930
2446,Marcel Proust,Ernest Hemingway,Cities of the plain,1929
2447,Marcel Proust,Ernest Hemingway,Cities of the plain,1927
2448,Marcel Proust,Ernest Hemingway,Remembrance of things past,1934
2449,Marcel Proust,Ernest Hemingway,Sodome et Gomorrhe II,1925
2450,Marcel Proust,Ernest Hemingway,Swann's way,1928
2451,William Dilworth Puleston,Ernest Hemingway,The armed forces of the Pacific: a comparison of the military and naval power of the United States and Japan,1941
2452,William Dilworth Puleston,Ernest Hemingway,Mahan: the life and work of Captain Alfred Thayer Mahan,1939
2453,Michael Idvorsky Pupin,Ernest Hemingway,Romance of the machine,1930
2454,W. Lavallin Puxley,Ernest Hemingway,Deep seas and lonely shores,1936
2455,Bernard Faÿ,Gertrude Stein,Panorama de la littérature contemporaine,1925
2456,Bernard Faÿ,Gertrude Stein,Les forces de l'Espagne ; voyage à Salamanque,1937
2457,Bernard Faÿ,Gertrude Stein,Panorama de la littérature contemporaine,1925
2458,Osbert Sitwell,Gertrude Stein,England Reclaimed : a book of eclogues,1927
2459,Robert Graves,Gertrude Stein,Ten Poems More,1930
2460,Salvador Dalí,Gertrude Stein,La conquête de l'irrationnel : avec 35 reproductions photographiques et un hors-texte en couleurs,1935
2461,Pierre de Massot,Gertrude Stein,"Prolégomènes a une ethique sans métaphysique : ou, Billy, bull-dog et philosophe",1930
2462,Carl Van Vechten,Gertrude Stein,Nigger Heaven,1926
2463,Janet Scudder,Gertrude Stein,Modeling My Life : with illustrations from photographs,1925
2464,Carl Van Vechten,Gertrude Stein,Peter Whiffle : his life and works,1927
2465,Mildred Aldrich,Gertrude Stein,"Told in a French Garden, August, 1914",1916
2466,Sherwood Anderson,Gertrude Stein,A New Testament,1927
2467,Sherwood Anderson,Gertrude Stein,"Sherwood Anderson's Notebook : containing articles written during the author's life as a story teller, and notes of his impressions from life scattered through the book",1926
2468,Natalie Clifford Barney,Gertrude Stein,Poems & poèmes ; autres alliances,1920
2469,Glenway Wescott,Gertrude Stein,Like a Lover,1926
2470,Thornton Wilder,Gertrude Stein,The Merchant of Yonkers : a farce in four acts.,1939
2471,Harry Leon Wilson,Gertrude Stein,The Spenders : a tale of the third generation,1902
2472,Louis Bromfield,Gertrude Stein,The Farm,1933
2473,Bob Brown,Gertrude Stein,1450-1950,1929
2474,Norval Richardson,Gertrude Stein,Living Abroad : the adventures of an American famil,1939
2475,Donald Sutherland,Gertrude Stein,Child with a Knife,1937
2476,Arnold Francis Gates,Gertrude Stein,Amberglow of Abraham Lincoln and Joshua Speed,1941
2477,Ernest Hemingway,Gertrude Stein,In Our Time,1924
2478,Nathaniel David Mttron Hirsch,Gertrude Stein,Genius and Creative Intelligence,1931
2479,Lindley Williams Hubbell,Gertrude Stein,Winter-burning,1938
2480,Bernhard Knollenberg,Gertrude Stein,"Washington and the Revolution, a reappraisal : Gates, Conway, and the Continental Congress",1940
2481,Carl Van Vechten,Gertrude Stein,Sacred and Profane Memories,1932
2482,Carl Van Vechten,Gertrude Stein,The Blind Bow-boy,1923
2483,Carl Van Vechten,Gertrude Stein,Excavations : a book of advocacies,1926
2484,Carl Van Vechten,Gertrude Stein,Firecrackers : a realistic novel,1925
2485,Carl Van Vechten,Gertrude Stein,Peter Whiffle : his life and works,1922
2486,Carl Van Vechten,Gertrude Stein,Red : papers on musical subjects,1925
2487,Carl Van Vechten,Gertrude Stein,Spider Boy : a scenario for a moving picture,1928
2488,Carl Van Vechten,Gertrude Stein,Parties : scenes from contemporary New York life,1930
2489,William Carlos Williams,Gertrude Stein,A Novelette : and other prose (1921-1931),1932
2490,Alexander Woollcott,Gertrude Stein,While Rome Burns,1934
2491,Bob Brown,Gertrude Stein,The Readies,1930
2492,Emily Clark,Gertrude Stein,Innocence Abroad,1931
2493,Robert M. Coates,Gertrude Stein,Yesterday's Burdens,1933
2494,Miguel Covarrubias,Gertrude Stein,The Prince of Wales and Other Famous Americans,1925
2495,Donald Evans,Gertrude Stein,Sonnets from the Patagonian ; the street of little hotels,1914
2496,F. Scott Fitzgerald,Gertrude Stein,The Great Gatsby,1925
2497,Max Ewing,Gertrude Stein,Sonnets from the Paranomasian,1924
2498,William G. Rogers,Gertrude Stein,Life Goes On,1929
2499,Louis Bromfield,Gertrude Stein,A Modern Hero,1932
2500,Ernest Hemingway,Gertrude Stein,In Our Time,1925
2501,James Laughlin,Gertrude Stein,The River,1938
2502,Bravig Imbs,Gertrude Stein,Eden : exit this way and other poems,1926
2503,Eugène Jolas,Gertrude Stein,Secession in Astropolis,1929
2504,Ernest Hemingway,Gertrude Stein,Three Stories & Ten Poems,1923
2505,Pierre Van der Meulen,Gertrude Stein,Fief du soleil,1939
2506,François d' Aiguy,Gertrude Stein,Une famille artiste,1911
2507,Joseph Desclausais,Gertrude Stein,Primauté de l'être : religion et politique,1936
2508,Robert Esnault-Pelterie,Gertrude Stein,"L'Astronautique : Complément : Communication fait a la Société des ingenieurs civils de France, le 25 Mai 1934",1935
2509,Pierre de Massot,Gertrude Stein,"Étienne Marcel, prévôt des marchands",1927
2510,Jacques Maritain,Gertrude Stein,Réponse à Jean Cocteau,1926
2511,Jean Cocteau,Gertrude Stein,"Opera, œuvres poétiques, 1925-1927",1927
2512,Jean Cocteau,Gertrude Stein,Lettre à Jacques Maritain,1926
2513,Jean Cocteau,Gertrude Stein,Le mystere laïc (Giorgio Chirico) essai d'etude indirecte,1928
2514,Jean Cocteau,Gertrude Stein,Oedipe-roi : Roméo et Juliette,1928
2515,Jean Cocteau,Gertrude Stein,Orphée : tragédie en un acte et un intervalle,1927
2516,Jean Cocteau,Gertrude Stein,Plain-chant : poème,1923
2517,Jean Cocteau,Gertrude Stein,Le secret professionnel,1922
2518,Jean Cocteau,Gertrude Stein,Vocabulaire : poèmes,1922
2519,Natalie Clifford Barney,Gertrude Stein,Nouvelles pensées de l'Amazone,1939
2520,Georges Hugnet,Gertrude Stein,"Le droit de Varech ; précédé par, Le muet, ou, Les secrets de la vie",1930
2521,Georges Hugnet,Gertrude Stein,40 poésies de Stanislas Boutemer,1928
2522,Régis Michaud,Gertrude Stein,Panorama de la littérature américaine contemporaine,1926
2523,Natalie Clifford Barney,Gertrude Stein,Aventures de l'esprit,1929
2524,Jean Cocteau,Gertrude Stein,Le Grand écart : roman,1923
2525,Ambroise Vollard,Gertrude Stein,Le Père Ubu à l'hôpital,1917
2526,Ambroise Vollard,Gertrude Stein,Souvenirs d'un marchand de tableaux,1937
2527,Daniel Henry Kahnweiler,Gertrude Stein,Juan Gris,1929
2528,Gerald Hugh Tyrwhitt-Wilson Berners,Gertrude Stein,The Girls of Radcliff Hall,1935
2529,Ford Madox Ford,Gertrude Stein,Last Post,1928
2530,Ford Madox Ford,Gertrude Stein,A Mirror of France,1926
2531,Emilia Cardona,Gertrude Stein,Vie de Jean Boldini,1931
2532,Raymond Escholier,Gertrude Stein,"La peinture française, XXe siècle",1937
2533,Elisabeth de Gramont,Gertrude Stein,Histoire de Samuel Bernard et de ses enfants,1914
2534,Raymond Escholier,Gertrude Stein,Henri Matisse,1937
2535,René Crevel,Gertrude Stein,L'esprit contre la raison,1927
2536,René Crevel,Gertrude Stein,Babylone,1927
2537,René Crevel,Gertrude Stein,Le clavecin de Diderot,1932
2538,Daniel-Rops,Gertrude Stein,L'épée de feu : roman,1939
2539,Max Jacob,Gertrude Stein,Ballades,1938
2540,Marcel Jouhandeau,Gertrude Stein,Chaminadour II,1936
2541,Henri Pierre Roché,Gertrude Stein,Don Juan et ...,1921
2542,Marie Laure,Gertrude Stein,Les Croquevivant,1938
2543,Harold Mario Mitchell Acton,Gertrude Stein,Cornelian,1928
2544,Daisy Fellowes,Gertrude Stein,Les dimanches de la Comtesse de Narbonne,1935
2545,Marie de Rohan-Chabot Chambrun,Gertrude Stein,La Reine Christine de Suède,1934
2546,François Ducaud-Bourget,Gertrude Stein,Notre-Dame de haute mort,1937
2547,Pierre Van der Meulen,Gertrude Stein,Sens de la terre : symphonie,1938
2548,Daniel-Rops,Gertrude Stein,The Poor and Ourselves,1938
2549,Elisabeth de Gramont,Gertrude Stein,Mémoires : La treizième heure,1935
2550,Jean Desbordes,Gertrude Stein,J'adore,1928
2551,François d' Aiguy,Gertrude Stein,Aperçu de politique extérieure,1938
2552,Paul Genin,Gertrude Stein,"Richesses réelles, à propos d'un meilleur monde",1941
2553,Blaise Allan,Gertrude Stein,Sion : poéme,1932
2554,Laura Riding Jackson,Gertrude Stein,"Love as Love, Death as Death",1928
2555,Jean Cocteau,Gertrude Stein,Le rappel à l'ordre,1926
2556,René-Gérard Tavernier,Gertrude Stein,De vous la merveille : poèmes,1937
2557,René Tavernier,Gertrude Stein,Sens de la solitude,1938
2558,Elisabeth de Gramont,Gertrude Stein,"L'attirance américaine, par Elisabeth de Gramont, et L'espérance américaine, par Charles Braibant, précédées de La Section française des Amitiés internationales pendant sa douzième année; rapport moral lu à l'Assemblée générale du 13 décembre 1937",1938
2559,Saint Ignatius of Loyola,Gertrude Stein,Le récit du pèlerin : autobiographie de S. Ignace de Loyola,1924
2560,Gertrude Stein,Gertrude Stein,Is Dead,1937
2561,René Crevel,Gertrude Stein,Détours ; avec un portrait de l'auteur par Eugène MacCown,1924
2562,Mark Twain,Gertrude Stein,Life on the Mississippi,1904
2563,Charles Lenormant,Gertrude Stein,Madame Récamier en Bugey,1923
2564,Gertrude Stein,Gertrude Stein,A Book Concluding with As a Wife has a Cow : a love story,1926
2565,Philippe Pétain,Gertrude Stein,"Paroles aux Français : messages et écrits, 1934-1941",1941
2566,Gustave Flaubert,Gertrude Stein,Trois contes,1900
2567,Lewis Carroll,Gertrude Stein,The Complete Works of Lewis Carroll with an introduction by Alexander Woolcott and illustrations by John Tenniel,1937
2568,Frank Richard Stockton,Gertrude Stein,Buccaneers and Pirates of Our Coasts,1934
2569,Taylor Gordon,Gertrude Stein,Born to be,1929
2570,Stanley Richardson,Gertrude Stein,Dark Blue Sunlight,1938
2571,Gertrude Stein,Gertrude Stein,The Autobiography of Alice B. Toklas,1933
2572,Frank Richard Stockton,Gertrude Stein,"The Lady, or, The Tiger? and other stories",1914
2573,Harriet Beecher Stowe,Gertrude Stein,Dred : a tale of the great Dismal Swamp,1907
2574,Anita Burnham,Gertrude Stein,Round the World on a Penny,1933
2575,Thornton Wilder,Gertrude Stein,En voiture pour le ciel,1935
2576,Thornton Wilder,Gertrude Stein,The Long Christmas Dinner and Other Plays in One Act,1933
2577,Alfred North Whitehead,Gertrude Stein,"Address to the Mathematical and Physical Science Section, British Association for the Advancement of Science",1916
2578,[N.auth],Gertrude Stein,"We Moderns : Gotham Book Mart, 1920-1940",1939
2579,Robert Graves,Gertrude Stein,Good-bye to All That : an autobiography,1929
2580,Simone Gray,Gertrude Stein,"Bonsoir, ma Mie",1937
2581,Gustave Flaubert,Gertrude Stein,Bouvard et Pécuchet,1901
2582,Gustave Flaubert,Gertrude Stein,Salammbo,1901
2583,Gustave Flaubert,Gertrude Stein,Madame Bovary : moeurs de province,1904
2584,Gustave Flaubert,Gertrude Stein,La tentation de Saint Antoine,1904
2585,Gustave Flaubert,Gertrude Stein,Correspondance,1904
2586,Gustave Flaubert,Gertrude Stein,The Temptation of Saint Anthony,1910
2587,Carl Van Vechten,Gertrude Stein,Music after the Great War and other studies,1915
2588,Carl Van Vechten,Gertrude Stein,Music and Bad Manners,1916
2589,Carl Van Vechten,Gertrude Stein,Interpreters and Interpretations,1917
2590,Carl Van Vechten,Gertrude Stein,The Tattooed Countess : a romantic novel with a happy ending,1924
2591,Hudson Strode,Gertrude Stein,South by Thunderbird,1937
2592,Samuel M. Steward,Gertrude Stein,Angels on the Bough,1936
2593,Edith Sitwell,Gertrude Stein,Alexander Pope,1930
2594,Edith Sitwell,Gertrude Stein,Poetry and Criticism,1925
2595,Edith Sitwell,Gertrude Stein,The Pleasures of Poetry : a critical anthology,1930
2596,André Rouveyre,Gertrude Stein,Apollinarianes,1938
2597,Henri Pierre Roché,Gertrude Stein,Deux semaines à la Conciergerie pendant la bataille de la Marne,1916
2598,Eugène Jolas,Gertrude Stein,Anthologie de la nouvelle poésie américaine,1928
2599,Bernard Faÿ,Gertrude Stein,Benjamin Franklin : citoyen du monde,1931
2600,Bernard Faÿ,Gertrude Stein,Benjamin Franklin : bourgeois d'Amérique,1929
2601,Sherwood Anderson,Gertrude Stein,"Horses and Men : tales, long and short, from our American life",1923
2602,Joseph Desclausais,Gertrude Stein,Catholicisme et franc-maçonnerie : réflexions philosophiques sur les exigences doctrinales de l'action,1938
2603,Jean Cocteau,Gertrude Stein,"Le Potomak, 1913-1914 : précédé d'un Prospectus, 1916, et suivi des Eugènes de la guerre, 1915",1919
2604,Robert M. Coates,Gertrude Stein,The Eater of Darkness,1926
2605,Elisabeth de Gramont,Gertrude Stein,Memoires : Clair de lune et taxi-auto,1932
2606,Ralph Withington Church,Gertrude Stein,A Study in the Philosophy of Malebranche,1931
2607,Edmond Bernardet,Gertrude Stein,"L'Abbaye royale d'Hautecombe, en Savoie : Estratto dalla Rivista ""Fert""",1938
2608,Félix Boillot,Gertrude Stein,L'Humour d'Anatole France,1933
2609,Arthur Wing Pinero,Gertrude Stein,The Notorious Mrs. Ebbsmith : a drama in four acts,1901
2610,William Dean Howells,Gertrude Stein,The Leatherwood God,1918
2611,Julius Caesar,Gertrude Stein,"Caesar's Commentaries on the Gallic and Civil : wars with the supplementary books attributed to Hirtius, including the Alexandrian, African, and Spanish wars",1908
2612,Mark Twain,Gertrude Stein,A Double-Barrelled Detective Story,1902
2613,Mark Twain,Gertrude Stein,Christian Science : with notes containing corrections to date,1907
2614,Agnes Castle,Gertrude Stein,Diamond Cut Paste,1911
2615,Bernard Shaw,Gertrude Stein,Three Plays for Puritans,1906
2616,Gertrude Stein,Gertrude Stein,Dix Portraits,1930
2617,James Fenimore Cooper,Gertrude Stein,Home As Found : sequel to Homeward bound,1904
2618,James Fenimore Cooper,Gertrude Stein,"The Oak Openings, or, The Bee-hunter",1904
2619,Jean De Bosschère,Gertrude Stein,Palombes et colombes,1940
2620,Herman Melville,Gertrude Stein,Omoo : a real romance of the South Seas,1904
2621,Johann Wolfgang von Goethe,Gertrude Stein,The Autobiography of Goethe,1903
2622,Elizabeth Gaskell,Gertrude Stein,North and South,1907
2623,Marcus Tullius Cicero,Gertrude Stein,The Letters of Cicero : the whole extant correspondence in chronological order,1904
2624,George Meredith,Gertrude Stein,Poems,1908
2625,George Meredith,Gertrude Stein,The Ordeal of Richard Feverel : a history of a father and son,1908
2626,George Meredith,Gertrude Stein,Evan Harrington : a novel,1902
2627,George Meredith,Gertrude Stein,Diana of the Crossways : a novel,1902
2628,George Meredith,Gertrude Stein,Sandra Belloni,1908
2629,George Meredith,Gertrude Stein,One of Our Conquerors,1902
2630,George Meredith,Gertrude Stein,Beauchamp's Career,1902
2631,George Meredith,Gertrude Stein,The Egoist : a comedy in narrative,1902
2632,George Meredith,Gertrude Stein,Vittoria,1902
2633,George Meredith,Gertrude Stein,The Adventures of Harry Richmond,1902
2634,George Meredith,Gertrude Stein,The Tragic Comedians : a study in a well-known story,1902
2635,George Meredith,Gertrude Stein,The Shaving of Shagpat : an Arabian entertainment,1902
2636,George Meredith,Gertrude Stein,The Amazing Marriage,1902
2637,George Meredith,Gertrude Stein,Short Stories,1902
2638,George Meredith,Gertrude Stein,Rhoda Fleming,1902
2639,George Meredith,Gertrude Stein,Lord Ormont and his Aminta,1902
2640,Jonathan Swift,Gertrude Stein,Gulliver's Travels into Several Remote Nations of the World,1901
2641,Nathaniel Hawthorne,Gertrude Stein,The Scarlet Letter,1904
2642,Louisa May Alcott,Gertrude Stein,"Little Men : Life at Plumfield with Jo's Boys, a sequel to ""Little Women""",1901
2643,Horace Walpole,Gertrude Stein,"The Letters of Horace Walpole, Fourth Earl of Orford",1905
2644,Samuel Johnson,Gertrude Stein,"Shorter Novels : Eighteenth Century : Rasselas, The Castle of Otranto, and Vathek",1903
